"Fuel.Type.Code","Latitude","Longitude"
"ELEC",39.513986,-106.050975
"ELEC",39.5202102,-107.7345675
"ELEC",39.2401051,-106.3024776
"ELEC",25.6526709,-80.3299356
"ELEC",39.113576,-77.171289
"ELEC",26.1419322,-80.2381777
"ELEC",44.199047,-72.506775
"ELEC",40.0481007,-75.4159819
"ELEC",42.285775,-83.8117448
"ELEC",42.517733,-96.4053522
"ELEC",37.1454987,-76.5265942
"ELEC",33.7533873,-84.3838186
"ELEC",33.756423,-84.3838174
"ELEC",33.7521518,-84.3875469
"ELEC",37.8067536,-122.4310408
"ELEC",37.8067536,-122.4310408
"ELEC",37.893488,-122.572748
"ELEC",37.892576,-122.571976
"ELEC",45.368464,-122.844481
"ELEC",32.796131,-116.965798
"ELEC",35.3264685,-89.870431
"ELEC",30.1736706,-85.7541956
"ELEC",42.310704,-87.8352213
"ELEC",33.3524603,-111.6971478
"ELEC",38.8908503,-86.8318906
"ELEC",35.3262814,-89.8703825
"ELEC",35.3335631,-89.8709278
"ELEC",35.3268722,-89.8696475
"ELEC",35.3388532,-89.8696207
"ELEC",21.2998636,-157.853834
"ELEC",30.7059791,-87.0168211
"ELEC",30.7162158,-87.0207181
"ELEC",36.1234131,-115.1738165
"ELEC",21.3470972,-157.9492611
"ELEC",44.9740911,-93.2313089
"ELEC",44.9795225,-93.2281101
"ELEC",44.9833262,-93.1824774
"ELEC",39.5977474,-86.1031341
"ELEC",27.7230263,-97.3770986
"ELEC",35.2300759,-80.835877
"ELEC",33.738226,-118.3976579
"ELEC",38.9827718,-77.0930019
"ELEC",37.407649,-79.15707
"ELEC",33.762884,-118.193257
"ELEC",32.872709,-117.237681
"ELEC",48.7722923,-122.4432717
"ELEC",42.7872051,-78.7878572
"ELEC",42.860734,-77.0499059
"ELEC",42.7551425,-73.7965461
"ELEC",31.7875067,-106.4068149
"ELEC",41.7350425,-86.2511229
"ELEC",42.3440699,-71.0984691
"ELEC",41.9766947,-70.7132798
"ELEC",36.7734344,-90.4161765
"ELEC",43.4099182,-124.2416547
"ELEC",36.7735203,-90.4160478
"ELEC",39.7232935,-104.9841662
"ELEC",41.0848785,-81.5368696
"ELEC",39.9561242,-75.169886
"ELEC",40.8083098,-73.2417481
"ELEC",43.1630429,-76.1985506
"ELEC",41.6174028,-93.8543211
"ELEC",36.0133704,-115.1588439
"ELEC",40.8748184,-81.4234583
"ELEC",41.3149057,-74.1391572
"ELEC",42.3617791,-71.0831227
"ELEC",39.8035714,-105.0877859
"ELEC",33.901192,-118.391884
"ELEC",37.087066,-76.475128
"ELEC",37.0862236,-76.4710503
"ELEC",37.0853249,-76.4729336
"ELEC",25.758008,-80.192409
"ELEC",34.1836883,-118.764334
"ELEC",43.0967119,-77.6767128
"ELEC",41.3762377,-73.4178034
"ELEC",42.5456337,-70.9433372
"ELEC",34.1471195,-118.3642199
"ELEC",37.7768924,-122.2762824
"ELEC",33.6982245,-117.8649478
"ELEC",44.971639,-93.2265661
"ELEC",44.4787394,-73.2116022
"ELEC",39.5404463,-119.7489209
"ELEC",36.00174,-78.9413
"ELEC",42.6414007,-71.3104775
"ELEC",47.5368996,-122.3034973
"ELEC",36.1126928,-115.1684506
"ELEC",33.9234968,-118.1022318
"ELEC",43.217476,-77.793661
"ELEC",36.1147874,-115.1733979
"ELEC",36.1152709,-115.1729653
"ELEC",44.260658,-72.584518
"ELEC",36.8522333,-121.4048325
"ELEC",32.82051,-117.140223
"ELEC",33.7536064,-84.3942576
"ELEC",41.6967329,-87.511353
"ELEC",48.4942876,-122.4808798
"ELEC",30.4165888,-97.666054
"ELEC",30.4174369,-97.6640872
"ELEC",30.2756701,-97.8171265
"ELEC",38.9276276,-77.2381603
"ELEC",41.7051416,-93.6238352
"ELEC",43.4804239,-110.7591864
"ELEC",42.8536362,-71.3584688
"ELEC",33.611083,-111.994636
"ELEC",34.0946557,-117.7114406
"ELEC",33.1162792,-117.1095325
"ELEC",42.4605546,-83.1373451
"ELEC",37.5369736,-122.2540527
"ELEC",28.3675566,-81.2787396
"ELEC",25.6831061,-80.340384
"ELEC",42.6415344,-73.7433281
"ELEC",36.104589,-86.7610327
"ELEC",42.9624816,-91.8080589
"ELEC",41.5567355,-87.4761269
"ELEC",34.678808,-98.426439
"ELEC",40.0146599,-105.2011608
"ELEC",43.6560137,-70.2542743
"ELEC",35.759626,-82.5498999
"ELEC",42.559675,-70.887056
"ELEC",40.7974234,-81.9414121
"ELEC",42.85132,-72.559932
"ELEC",28.4101984,-81.4307912
"ELEC",39.455231,-108.050053
"ELEC",48.990486,-122.774447
"ELEC",40.907386,-74.097619
"ELEC",33.863088,-118.096175
"ELEC",37.398964,-122.110184
"ELEC",38.799736,-121.204632
"ELEC",39.2690109,-103.7088202
"ELEC",38.900543,-99.319142
"ELEC",39.3256719,-101.7250365
"ELEC",39.6778222,-111.8410797
"ELEC",47.1167458,-118.3677762
"ELEC",26.6551404,-80.2379126
"ELEC",25.7715615,-80.1399232
"ELEC",30.6638722,-96.3259643
"ELEC",42.9995334,-88.0454009
"ELEC",43.1660608,-77.5914029
"ELEC",35.562735,-82.63133
"ELEC",36.029311,-78.899278
"ELEC",40.4085873,-105.0077607
"ELEC",35.6823843,-105.9447472
"ELEC",38.5743229,-121.4860218
"ELEC",38.5793305,-121.488431
"ELEC",36.1445285,-115.2444625
"ELEC",35.9103688,-86.3846075
"ELEC",35.9105714,-86.384461
"ELEC",35.9107251,-86.3833737
"ELEC",35.9108728,-86.3845109
"ELEC",41.8528417,-71.4124659
"ELEC",34.019794,-118.2772
"ELEC",33.505278,-112.057296
"ELEC",38.574962,-121.4858981
"ELEC",38.5735728,-121.488965
"ELEC",44.9773419,-93.0733826
"ELEC",39.7299592,-75.0300799
"ELEC",39.2883467,-76.6059127
"ELEC",39.2880561,-76.6064813
"ELEC",34.0210484,-118.2882767
"ELEC",34.0609272,-118.2069455
"ELEC",34.0219516,-118.2818672
"ELEC",34.0209061,-118.2900148
"ELEC",34.0376246,-118.4409407
"ELEC",34.6428337,-120.4715958
"ELEC",38.572937,-121.491606
"ELEC",32.2482895,-80.8356783
"ELEC",36.8476793,-76.1624423
"ELEC",40.8791008,-96.6839436
"ELEC",40.7892417,-74.194571
"ELEC",33.337406,-111.7568659
"ELEC",45.381402,-122.758966
"ELEC",33.581299,-111.979134
"ELEC",33.021847,-96.697517
"ELEC",45.521578,-122.988974
"ELEC",44.89982122,-123.0193359
"ELEC",32.933991,-97.07718
"ELEC",33.134216,-117.285804
"ELEC",45.028355,-93.0251231
"ELEC",36.1184471,-115.1873997
"ELEC",21.3392942,-157.8964143
"ELEC",43.1526109,-76.1130104
"ELEC",33.6455723,-111.9172254
"ELEC",39.9873424,-105.1333692
"ELEC",44.881778,-93.322091
"ELEC",32.8792881,-97.155713
"ELEC",36.0390968,-115.1191359
"ELEC",38.479653,-107.874886
"ELEC",40.5384644,-105.0396431
"ELEC",37.324468,-121.988157
"ELEC",38.552854,-121.691582
"ELEC",37.378493,-122.075312
"ELEC",37.985419,-122.321499
"ELEC",34.698681,-118.142062
"ELEC",33.42112,-84.191
"ELEC",32.8397689,-116.994324
"ELEC",39.786697,-75.178764
"ELEC",36.122417,-115.323224
"ELEC",44.930648,-93.076678
"ELEC",41.3768817,-81.7952962
"ELEC",37.5768403,-122.337925
"ELEC",42.28806,-83.73482
"ELEC",41.2650557,-96.0725145
"ELEC",43.9817404,-75.8708958
"ELEC",40.4437355,-80.1641739
"ELEC",33.4873638,-112.0794258
"ELEC",44.9740066,-93.2448241
"ELEC",39.4359116,-74.6138121
"ELEC",44.2903832,-88.4697462
"ELEC",37.784295,-79.442237
"ELEC",37.7033402,-121.8512853
"ELEC",43.0922984,-78.9609559
"ELEC",44.6830193,-73.446948
"ELEC",39.0163168,-94.6912534
"ELEC",40.5154349,-74.3577372
"ELEC",30.3298891,-97.6617122
"ELEC",42.3316742,-71.2468233
"ELEC",39.2469487,-120.0489306
"ELEC",31.1074547,-97.3898886
"ELEC",36.132778,-115.155278
"ELEC",33.9700056,-112.7309542
"ELEC",38.877121,-97.618739
"ELEC",31.448847,-83.53221
"ELEC",33.9168787,-118.3901073
"ELEC",32.7183299,-117.1579031
"ELEC",40.9465679,-73.735108
"ELEC",43.0741367,-89.4086354
"ELEC",43.0682338,-89.3999892
"ELEC",40.360389,-83.76175
"ELEC",38.633369,-120.62423
"ELEC",25.949131,-80.1354575
"ELEC",33.189852,-117.2738161
"ELEC",37.9442019,-122.0615215
"ELEC",34.0808966,-111.0735581
"ELEC",42.3384829,-71.105431
"ELEC",41.399422,-73.445563
"ELEC",41.389547,-73.467467
"ELEC",41.399095,-73.44344
"ELEC",41.187855,-73.250024
"ELEC",41.762829,-72.670264
"ELEC",41.764599,-72.669526
"ELEC",41.658572,-72.366742
"ELEC",41.099673,-73.416602
"ELEC",41.102614,-73.450294
"ELEC",41.267627,-73.44164
"ELEC",41.281421,-73.498417
"ELEC",43.383414,-70.539489
"ELEC",43.3845835,-70.5412708
"ELEC",33.14723,-117.102528
"ELEC",38.9194863,-77.2196278
"ELEC",43.2498869,-89.3739808
"ELEC",38.1859,-85.742717
"ELEC",33.69105,-85.185846
"ELEC",42.7536951,-77.3335284
"ELEC",41.14521569,-73.35947443
"ELEC",37.930942,-122.024462
"ELEC",40.7269255,-73.2831431
"ELEC",30.4352016,-97.7616029
"ELEC",33.6512174,-111.88588
"ELEC",30.4095565,-97.7459474
"ELEC",47.4249435,-120.3078886
"ELEC",33.7782898,-84.3901367
"ELEC",33.758941,-84.3831704
"ELEC",33.7796786,-84.3990573
"ELEC",33.7556439,-84.363761
"ELEC",38.263725,-122.664237
"ELEC",47.6114563,-122.1932353
"ELEC",37.9948504,-122.5286588
"ELEC",33.8019295,-84.3099733
"ELEC",44.7274952,-85.6468187
"ELEC",44.8971962,-93.2229971
"ELEC",25.9350841,-80.1216073
"ELEC",37.7940945,-122.2718434
"ELEC",21.3311653,-158.0929626
"ELEC",32.867698,-117.215141
"ELEC",40.3521972,-111.769819
"ELEC",43.6180162,-116.2946166
"ELEC",42.1497074,-87.788679
"ELEC",38.0108144,-122.0383663
"ELEC",43.0718991,-89.4122483
"ELEC",45.531136,-122.886337
"ELEC",33.6566186,-117.7480345
"ELEC",39.7598137,-104.9876131
"ELEC",45.592771,-122.663327
"ELEC",39.0595955,-77.1229774
"ELEC",44.0140076,-92.4223785
"ELEC",42.2471053,-71.1721297
"ELEC",40.834548,-73.36711
"ELEC",41.101058,-73.9990588
"ELEC",39.457409,-77.962882
"ELEC",39.621495,-78.230135
"ELEC",39.630481,-79.953771
"ELEC",33.8725292,-118.3602591
"ELEC",47.245269,-122.206909
"ELEC",40.8785042,-74.6356849
"ELEC",34.1626812,-118.831224
"ELEC",32.9346935,-116.868796
"ELEC",35.4398662,-119.0756759
"ELEC",44.9488625,-93.1454098
"ELEC",32.9895226,-96.7578713
"ELEC",39.054155,-74.761398
"ELEC",44.214173,-70.542028
"ELEC",39.043543,-94.59658
"ELEC",43.6224018,-70.2700014
"ELEC",37.876706,-122.246067
"ELEC",37.46688,-122.163
"ELEC",37.41649,-122.21
"ELEC",30.72405,-87.019956
"ELEC",32.948898,-117.2418728
"ELEC",47.6197119,-122.1969586
"ELEC",38.8337405,-77.0608064
"ELEC",48.7558087,-122.454119
"ELEC",41.691666,-93.713932
"ELEC",30.2246141,-81.7390224
"ELEC",30.3866806,-91.0439527
"ELEC",43.0761116,-89.4141419
"ELEC",43.0766555,-89.4300338
"ELEC",30.173572,-85.752242
"ELEC",30.7829053,-81.5578593
"ELEC",42.3149736,-87.8512357
"ELEC",38.83346,-86.791675
"ELEC",44.337133,-68.060289
"ELEC",48.783251,-122.483918
"ELEC",33.7939782,-84.3209851
"ELEC",33.7671488,-84.2963072
"ELEC",33.871072,-84.333933
"ELEC",33.8921457,-84.3009073
"ELEC",33.9145788,-84.3421019
"ELEC",33.9022256,-84.4579807
"ELEC",33.8853227,-84.4612178
"ELEC",33.850584,-84.363606
"ELEC",38.256824,-122.64823
"ELEC",33.811155,-118.169388
"ELEC",37.359548,-122.022974
"ELEC",37.792391,-122.25913
"ELEC",37.40535,-121.97187
"ELEC",34.012565,-118.495388
"ELEC",39.754232,-75.570481
"ELEC",47.6198403,-122.1960298
"ELEC",37.9953577,-122.0742361
"ELEC",33.5203475,-86.6636026
"ELEC",32.7654284,-97.0946262
"ELEC",44.5882969,-69.2916223
"ELEC",44.5248738,-69.6639823
"ELEC",45.7345477,-108.6040904
"ELEC",27.5778212,-81.5143313
"ELEC",33.906634,-84.3494151
"ELEC",42.543109,-71.514352
"ELEC",37.5314844,-122.0734906
"ELEC",45.154464,-87.1697171
"ELEC",36.5793574,-121.9142074
"ELEC",32.3784424,-86.2105485
"ELEC",34.144855,-84.250366
"ELEC",37.4105088,-122.1467548
"ELEC",36.5328281,-87.3492088
"ELEC",44.905615,-93.203142
"ELEC",27.7621206,-82.6384299
"ELEC",47.62313,-122.3314419
"ELEC",42.7201671,-84.5523343
"ELEC",42.7201671,-84.5523343
"ELEC",42.7357621,-84.5478753
"ELEC",42.7670679,-84.5152957
"ELEC",42.7433301,-84.6290083
"ELEC",28.3374397,-82.1823695
"ELEC",40.9187542,-73.1236577
"ELEC",40.9123548,-73.1259677
"ELEC",36.137258,-86.7886089
"ELEC",42.0463368,-87.9735968
"ELEC",30.6553646,-88.1157329
"ELEC",44.0399406,-121.3053123
"ELEC",29.703772,-95.393267
"ELEC",36.116915,-86.7470419
"ELEC",33.2745574,-96.8002271
"ELEC",40.7369994,-73.9760084
"ELEC",40.7773126,-111.8878794
"ELEC",39.0220445,-76.4770304
"ELEC",34.2142376,-80.979276
"ELEC",34.215099,-80.981489
"ELEC",34.212375,-80.98172
"ELEC",35.3949805,-80.6112721
"ELEC",41.3649722,-72.0251953
"ELEC",40.3771955,-105.5192976
"ELEC",43.4179243,-70.5176926
"ELEC",41.675555,-83.675659
"ELEC",37.873525,-122.304802
"ELEC",47.723689,-122.292383
"ELEC",33.6841379,-117.8526435
"ELEC",37.434537,-122.153346
"ELEC",36.2188693,-121.1278725
"ELEC",42.9795043,-78.7183605
"ELEC",40.9108162,-73.1215209
"ELEC",41.0433142,-73.8022554
"ELEC",33.2125106,-87.5524158
"ELEC",34.047854,-118.2468473
"ELEC",38.8963792,-77.0430691
"ELEC",36.012979,-86.51286
"ELEC",33.2125558,-87.5523843
"ELEC",36.5787155,-121.9131935
"ELEC",37.428314,-122.0961024
"ELEC",37.4298449,-122.0962993
"ELEC",38.7331936,-90.3530787
"ELEC",33.1211874,-96.8840346
"ELEC",30.3154745,-97.7242128
"ELEC",33.8068839,-118.3393522
"ELEC",39.9097768,-105.0822247
"ELEC",45.489413,-122.820298
"ELEC",26.5288816,-80.0641438
"ELEC",46.979315,-122.914031
"ELEC",40.7202493,-73.5834702
"ELEC",40.7232648,-73.5936174
"ELEC",30.3212967,-81.5423249
"ELEC",38.9219788,-94.6544206
"ELEC",43.8756321,-91.2640487
"ELEC",37.8957739,-122.061438
"ELEC",32.795949,-116.965505
"ELEC",38.8609431,-77.04956
"ELEC",41.5254685,-87.4684485
"ELEC",41.6757069,-84.9980728
"ELEC",41.7660404,-72.6446905
"ELEC",40.9355277,-74.2712098
"ELEC",42.141096,-87.9826948
"ELEC",28.3779953,-81.5496484
"ELEC",45.6119994,-121.2084416
"ELEC",37.1258437,-113.6022763
"ELEC",36.748516,-78.103517
"ELEC",39.660766,-75.69348611
"ELEC",36.0603137,-86.6411873
"ELEC",44.6978077,-73.4677888
"ELEC",40.747089,-73.986671
"ELEC",33.9839761,-117.3749316
"ELEC",37.27452,-80.019886
"ELEC",43.006778,-71.078436
"ELEC",48.366229,-120.1228275
"ELEC",47.8408171,-120.0173777
"ELEC",41.043886,-73.532272
"ELEC",25.996679,-80.166878
"ELEC",35.6410124,-120.6872712
"ELEC",34.728304,-86.5855804
"ELEC",38.040933,-122.800044
"ELEC",44.0127652,-73.1716718
"ELEC",37.5335013,-122.2723743
"ELEC",44.9225344,-123.0024928
"ELEC",45.4075806,-122.7462303
"ELEC",45.4446807,-122.7754774
"ELEC",45.717607,-120.203432
"ELEC",44.8920474,-123.060575
"ELEC",43.6376181,-70.251741
"ELEC",37.3771822,-122.1177224
"ELEC",43.0728483,-89.4019744
"ELEC",45.126025,-93.338864
"ELEC",33.9079743,-118.0126027
"ELEC",33.9082281,-118.0127395
"ELEC",38.4607758,-122.7359895
"ELEC",34.0324801,-118.456554
"ELEC",37.6276946,-77.6727908
"ELEC",39.755555,-105.2321874
"ELEC",38.930426,-77.2280368
"ELEC",40.2608817,-74.677805
"ELEC",29.2069928,-81.1001921
"ELEC",33.0465556,-117.2632662
"ELEC",42.6281331,-83.0902484
"ELEC",43.8225181,-72.5207159
"ELEC",32.517868,-84.9538765
"ELEC",38.897629,-104.80704
"ELEC",36.532835,-87.349105
"ELEC",37.7884519,-122.3961361
"ELEC",38.5548396,-121.6983193
"ELEC",38.5538947,-121.6977681
"ELEC",33.6797326,-117.8390243
"ELEC",36.1552456,-86.8120814
"ELEC",34.13744,-118.7146327
"ELEC",34.0850004,-118.1501315
"ELEC",34.0837359,-118.1524729
"ELEC",34.465239,-118.586761
"ELEC",33.9300793,-118.1594074
"ELEC",34.7005009,-118.2366472
"ELEC",34.7041203,-118.12419
"ELEC",34.0555134,-118.2488921
"ELEC",34.0565004,-118.2481775
"ELEC",34.0565004,-118.2481775
"ELEC",34.05506,-118.245039
"ELEC",34.0566067,-118.2489325
"ELEC",34.0597667,-118.2494806
"ELEC",34.059664,-118.2318225
"ELEC",34.058696,-118.230483
"ELEC",34.0532876,-118.1751682
"ELEC",34.0618828,-118.2125167
"ELEC",34.0516008,-118.1741545
"ELEC",34.0484992,-118.1704795
"ELEC",33.9282088,-118.2269043
"ELEC",34.0595603,-118.1683501
"ELEC",33.9159392,-118.067847
"ELEC",34.1048341,-117.8020749
"ELEC",34.4155084,-118.5510359
"ELEC",34.1030474,-118.0758157
"ELEC",34.0289283,-117.8343212
"ELEC",34.0844665,-118.3835143
"ELEC",34.1450711,-118.1383589
"ELEC",34.144894,-118.14673
"ELEC",34.0488551,-117.3041217
"ELEC",34.0740156,-117.351125
"ELEC",34.0712807,-117.315779
"ELEC",35.823401,-78.76124
"ELEC",35.822242,-78.757042
"ELEC",35.824815,-78.757352
"ELEC",37.6956321,-121.9217205
"ELEC",37.6959775,-121.9243268
"ELEC",37.6953563,-121.9243172
"ELEC",37.6942662,-121.9214348
"ELEC",33.9788359,-118.3933139
"ELEC",37.6309074,-122.4672096
"ELEC",37.4485868,-122.2646387
"ELEC",34.2197024,-119.0647675
"ELEC",46.1419219,-122.9401915
"ELEC",38.958879,-94.570628
"ELEC",32.3043799,-95.3307891
"ELEC",34.1915607,-118.594121
"ELEC",38.542219,-121.771883
"ELEC",47.854953,-121.696212
"ELEC",37.80748,-122.4178309
"ELEC",35.680996,-105.954308
"ELEC",48.7470747,-122.4807487
"ELEC",38.9164397,-77.2267097
"ELEC",39.751747,-105.004007
"ELEC",47.6382693,-122.1912938
"ELEC",39.3272037,-120.2064298
"ELEC",30.181405,-82.679605
"ELEC",40.547671,-74.3364339
"ELEC",41.9334327,-87.9897638
"ELEC",41.7518189,-87.5906131
"ELEC",41.5493448,-88.1227658
"ELEC",42.1541352,-87.96175
"ELEC",41.8703078,-87.6309085
"ELEC",41.7882767,-87.7408829
"ELEC",41.8133767,-87.7048637
"ELEC",41.1743977,-87.8474371
"ELEC",41.8256161,-87.7978804
"ELEC",43.191568,-77.801928
"ELEC",40.743488,-74.006385
"ELEC",41.8697345,-87.6683549
"ELEC",33.9768287,-118.3916151
"ELEC",41.8861415,-87.6341576
"ELEC",41.8988266,-87.6195984
"ELEC",41.8808746,-87.6373138
"ELEC",42.2843526,-83.8084963
"ELEC",40.5431044,-111.8907537
"ELEC",33.7573633,-117.8901425
"ELEC",40.5798152,-105.0814395
"ELEC",32.7151174,-117.1642155
"ELEC",34.1491739,-118.0796455
"ELEC",34.0559634,-118.2321029
"ELEC",33.807095,-118.1902102
"ELEC",34.1389169,-118.3622642
"ELEC",33.9162609,-118.3873972
"ELEC",41.693068,-72.767971
"ELEC",41.122741,-73.315848
"ELEC",41.286482,-72.416634
"ELEC",40.7733661,-111.9472798
"ELEC",39.1915086,-106.8172102
"ELEC",40.575434,-124.264839
"ELEC",34.095159,-80.971492
"ELEC",37.3305087,-121.8933327
"ELEC",40.5779017,-105.0929406
"ELEC",29.785396,-95.472793
"ELEC",47.5713056,-122.2188866
"ELEC",38.5727839,-121.5035081
"ELEC",42.0712147,-88.3310272
"ELEC",37.7231471,-121.3973747
"ELEC",41.3092555,-74.1330773
"ELEC",40.0355358,-75.3374614
"ELEC",34.0804102,-117.889415
"ELEC",30.2198228,-97.6608534
"ELEC",41.8977372,-71.030817
"ELEC",38.1000243,-122.2696558
"ELEC",39.9284899,-86.205805
"ELEC",39.9252333,-86.2306265
"ELEC",40.0314227,-85.9987763
"ELEC",39.9252333,-86.2306909
"ELEC",33.9524812,-118.1878344
"ELEC",37.8960208,-121.2680144
"ELEC",41.5261635,-87.640563
"ELEC",39.0913263,-76.7051033
"ELEC",41.198568,-73.132624
"ELEC",40.085446,-75.393246
"ELEC",38.5738854,-121.4947565
"ELEC",28.4479722,-81.3819211
"ELEC",40.8046689,-73.0388794
"ELEC",30.3219435,-81.5426986
"ELEC",30.326757,-81.664847
"ELEC",42.1292323,-88.1335754
"ELEC",35.994403,-78.904802
"ELEC",30.006139,-90.2317783
"ELEC",35.6138564,-97.494486
"ELEC",33.0729558,-97.084914
"ELEC",40.1556111,-105.1243952
"ELEC",33.648105,-84.4554069
"ELEC",41.840557,-88.071081
"ELEC",35.582806,-82.524997
"ELEC",43.1905344,-71.5093771
"ELEC",44.257239,-71.252825
"ELEC",38.573884,-97.675415
"ELEC",41.0483786,-71.9493869
"ELEC",38.573771,-97.676351
"ELEC",33.5556827,-111.8862429
"ELEC",39.35846,-76.5365617
"ELEC",30.6265548,-97.8187055
"ELEC",21.283803,-157.711532
"ELEC",38.6328126,-90.2552156
"ELEC",34.088295,-118.329313
"ELEC",34.08015,-117.72435
"ELEC",32.8913193,-117.2376811
"ELEC",38.8386307,-94.8949529
"ELEC",34.0871867,-117.8893966
"ELEC",34.091722,-117.891656
"ELEC",38.3145253,-123.0435421
"ELEC",38.8938242,-77.0788931
"ELEC",42.9122799,-85.6407161
"ELEC",32.372795,-84.9277065
"ELEC",32.3716623,-84.9280766
"ELEC",35.992739,-78.9025149
"ELEC",35.9917846,-78.9062516
"ELEC",39.4055819,-76.7616597
"ELEC",33.963054,-83.373546
"ELEC",35.9060678,-79.0456786
"ELEC",39.9229249,-104.8129417
"ELEC",47.614911,-122.3144085
"ELEC",40.3115693,-76.4064643
"ELEC",47.6589611,-122.3185003
"ELEC",41.8432,-69.98261
"ELEC",33.4765433,-112.0707662
"ELEC",33.4765433,-112.0707662
"ELEC",42.8967792,-75.6415675
"ELEC",33.8411637,-116.5434437
"ELEC",33.8411659,-116.5432372
"ELEC",20.8868779,-156.4544015
"ELEC",40.781967,-73.439926
"ELEC",37.6733629,-122.3816357
"ELEC",30.2160899,-97.7963245
"ELEC",35.9033304,-79.0524485
"ELEC",41.6915538,-93.7131166
"ELEC",29.7050791,-95.3899455
"ELEC",47.6584089,-122.3183925
"ELEC",38.061599,-78.488106
"ELEC",38.0311,-78.481082
"ELEC",37.758871,-77.476553
"ELEC",37.555132,-77.484373
"ELEC",37.534264,-77.4293809
"ELEC",37.279399,-76.740071
"ELEC",36.8521468,-76.2861968
"ELEC",36.883375,-76.1825646
"ELEC",35.0374375,-85.1969251
"ELEC",38.1062046,-122.2784134
"ELEC",34.0543954,-118.4139978
"ELEC",38.5785899,-121.4930539
"ELEC",38.5786738,-121.4929359
"ELEC",40.0438624,-75.0898359
"ELEC",39.5626577,-105.007881
"ELEC",42.726779,-84.554922
"ELEC",38.7399316,-77.4540091
"ELEC",36.2119312,-81.6791372
"ELEC",33.7707856,-84.3861426
"ELEC",41.7573509,-70.0887285
"ELEC",38.9143349,-123.7097718
"ELEC",38.953666,-104.794699
"ELEC",38.836576,-104.758621
"ELEC",36.8051658,-75.9957852
"ELEC",33.2077322,-92.6894472
"ELEC",33.2077322,-92.6894472
"ELEC",27.9438302,-82.5255128
"ELEC",27.943595,-82.5250048
"ELEC",29.446228,-98.493948
"ELEC",42.3169287,-71.2133752
"ELEC",39.884399,-105.0158
"ELEC",39.884399,-105.0158
"ELEC",40.3944828,-104.736046
"ELEC",39.5626577,-105.007881
"ELEC",19.60915,-155.96443
"ELEC",39.015091,-94.68219
"ELEC",39.015091,-94.68219
"ELEC",32.462458,-84.9939413
"ELEC",37.4223141,-122.1126521
"ELEC",41.7134622,-87.958501
"ELEC",26.1042407,-80.1363819
"ELEC",39.4767957,-76.1247899
"ELEC",48.1212505,-123.4341799
"ELEC",44.9211277,-123.0066089
"ELEC",44.9211277,-123.0066089
"ELEC",38.44965,-122.373459
"ELEC",33.7280735,-117.8374847
"ELEC",35.64909,-87.0112
"ELEC",47.3992405,-120.2749513
"ELEC",47.3992405,-120.2749513
"ELEC",36.6375567,-79.3865423
"ELEC",39.5304507,-119.8160781
"ELEC",43.0880421,-70.8036361
"ELEC",40.198777,-77.18987
"ELEC",35.202687,-97.481861
"ELEC",34.1412879,-84.503906
"ELEC",47.6234981,-122.3212937
"ELEC",37.4486136,-122.2646213
"ELEC",37.4487816,-122.2647608
"ELEC",41.9842884,-87.6606336
"ELEC",42.812477,-73.936157
"ELEC",32.7549833,-117.1979628
"ELEC",33.561388,-117.819666
"ELEC",33.6479931,-117.9886511
"ELEC",33.6951279,-118.0470527
"ELEC",34.054983,-118.512636
"ELEC",34.0661743,-118.2342881
"ELEC",35.6509982,-121.185683
"ELEC",37.040691,-122.065228
"ELEC",38.352296,-123.061524
"ELEC",38.5160176,-123.2459942
"ELEC",43.1002603,-78.9424137
"ELEC",42.934019,-78.7319587
"ELEC",33.791385,-84.287719
"ELEC",33.547716,-111.877703
"ELEC",33.304455,-111.841933
"ELEC",32.96109,-117.201473
"ELEC",33.619485,-111.898197
"ELEC",45.007431,-123.002082
"ELEC",32.249684,-110.845892
"ELEC",39.9580902,-75.1890916
"ELEC",45.5572892,-122.4982201
"ELEC",35.982894,-84.223592
"ELEC",33.071809,-97.085119
"ELEC",29.761114,-95.3651741
"ELEC",47.203981,-122.237313
"ELEC",35.998225,-84.232904
"ELEC",33.409476,-84.73973
"ELEC",39.683467,-75.484314
"ELEC",39.927074,-75.069847
"ELEC",45.420671,-122.663931
"ELEC",35.051885,-88.241839
"ELEC",32.88952,-96.958203
"ELEC",39.956733,-75.138597
"ELEC",47.533058,-122.340392
"ELEC",32.887139,-117.245659
"ELEC",34.187004,-118.395935
"ELEC",33.979337,-84.426109
"ELEC",38.883525,-77.025527
"ELEC",35.982894,-84.223592
"ELEC",38.9167297,-120.0053946
"ELEC",42.751879,-86.085342
"ELEC",36.433,-99.446
"ELEC",39.745474,-84.185228
"ELEC",40.360408,-83.76147
"ELEC",39.7389832,-84.1799734
"ELEC",31.909521,-81.27874
"ELEC",32.0440589,-81.0716605
"ELEC",32.448106,-81.779944
"ELEC",34.3092326,-83.7990929
"ELEC",34.772377,-84.967101
"ELEC",33.9715498,-84.1543722
"ELEC",41.492057,-87.522819
"ELEC",39.929262,-86.099395
"ELEC",39.9279269,-86.113539
"ELEC",39.9260765,-86.0927281
"ELEC",39.9261741,-86.1084869
"ELEC",39.929666,-86.092989
"ELEC",39.9278612,-86.0935107
"ELEC",39.8323331,-86.2433082
"ELEC",40.550076,-105.076295
"ELEC",40.550076,-105.076295
"ELEC",37.4476556,-122.1727157
